name,score
瞬間,-0.040766782789830994
感想,-1.1459250668016543
バイオ,-0.19478738926577785
ハザード,-0.2847786384626413
おもしろい,0.08414061231398005
面白い,-0.18676838198611503
コメント,0.2003083342101586
失礼,-0.15419520786337226
トム,0.40525484739519013
クルーズ,-0.004571862357873707
不可能,-0.3610240561435053
構築,0.062239410780808566
社会,0.6255209917892971
信頼,-0.027111546127607845
危機,0.03411439647484479
脱出,0.1696184647382127
早い,-0.6918919925917972
ラスト,0.7953650501820443
続編,0.4078737909268185
組織,-0.3868825878848045
支持,0.06300424566555221
作品,1.3429492590022638
チーム,0.06490450413742199
評価,-1.1527061821626183
確か,-0.5563428024381714
エージェント,-0.006666370335180449
自分,0.49062525572082755
魅力,-0.14169507445030083
不足,-1.0385427790921529
予想,-0.13701762560665223
スパイ,0.4717645194250379
登場,0.08870655310187264
技術,-0.18541064224049678
個性,-0.5191089129943106
メンバー,0.306605114002725
tv,-0.3988926861283574
シリーズ,-0.04025504671722272
親子,0.048193539183491584
女性,0.09131848747811011
新作,-0.3803245424254565
パート,0.3003228128590749
ほしい,-0.8207696195645783
ビートルズ,0.35722791670406584
アルバム,1.3798763805431837
初期,-0.4226058128918682
シングル,-0.0933738606136927
ヒット,-0.6557094029530252
ベスト,0.5020761450827491
勘違い,-0.390502246416427
公開,0.03222778722253556
映画,-0.0821436083254419
受賞,0.24241079174299643
世界,0.1253264240707637
有名,0.0723908821672879
存在,0.8955355553851447
全編,-0.34077859946255645
鑑賞,0.46750324301761575
ない,-1.1433457223633618
デジタル,-0.4100630299520663
完全,-0.28748804057662775
興味,0.3295158899877142
小説,0.411613241793592
原作,-0.2204104406415455
題名,-0.04475022778226671
短編,-0.19961580902021747
代表,0.7867217764506512
掲載,0.048656284933649964
内容,-0.195821301894522
多い,-0.14246592916254594
タイトル,0.05188573236968548
本編,0.07702677305601066
忠実,-0.016001439518114637
ストーリー,-0.4877613069126048
進行,0.08377122086794447
エピソード,-0.01023420361404143
一部,0.23382826980837654
知識,-0.10752719016146627
高校,0.26997667555102806
大人,0.7138643723076935
今回,0.22694090591593322
両方,-0.02855335874175072
無料,-0.41152190534465066
入手,0.5629643336909144
時間,-0.055089225241858386
短い,0.22209738316272262
よい,0.16793538423637228
深い,1.0347379332492805
理解,-0.9396492056530039
オススメ,0.06959665626646004
不思議,0.2996464045321855
関係,-0.04825353194932785
事件,-0.29664195578070607
それぞれ,0.033322734334651063
真実,0.33136426433091115
大きい,-0.057309614856440996
人間,0.23123338975016852
テーマ,0.15694918187948473
方向,0.13451054970828807
正しい,0.10659870388775348
映像,0.014167962134678018
クリア,0.09422577691703439
美しい,1.3907617477928922
現在,0.2627734387831136
視点,0.168562048180101
描写,0.5873340911987268
印象,-0.5496982855231696
相応しい,0.2002526971305271
堪能,0.738266147983817
良い,0.023516164660740694
最高,1.7928028741155813
感動,-0.22993804691693234
ネタ,-0.790923634595709
連続,0.4649131860159747
正直,-0.6732766929717399
感情,-0.1702825997926861
移入,-0.35891400342258223
説明,-0.6388577002767357
無い,-1.1974220116101673
意外,-0.3638504415005903
方法,0.2134204097060569
気持ち,-0.22891189685245886
悪い,-2.4438483558631328
好き,0.48643248240973286
意味,-1.4178439727044907
行動,-0.10428613130033043
変化,0.2046042343259768
脚本,-0.897262324393889
ダメ,-1.196503853315806
アクション,-0.8779006551608146
シーン,0.42270834663395884
カメラ,-0.3675472865080543
カッコ,0.7967158103319045
いい,0.4450608268582659
クール,0.48901702939358693
全盛期,0.10704320766535677
プロデューサー,0.12286287048409558
一番,0.5639632744087439
ロック,1.2028398631887056
プロデュース,0.2399715211211409
商業,0.16453321819511288
成功,0.7760031462602512
個人,0.10414832830879371
失敗,-0.9105647641231114
ipad,0.05817287268694452
反応,-0.2974545265205366
amazon,-0.9814260117106743
商品,-0.5982299021710215
チェック,-0.08363053407586088
欲しい,-0.15242370435771638
画面,-0.2387098888732261
表示,-0.5320908700602079
解像度,-0.22523567764789884
イギリス,0.4176254964191673
集団,-0.2677653285483518
rd,0.23500560297339876
フル,-0.09097924820051262
前作,-0.0411282422158476
全体,-0.25935031888089943
サウンド,0.2928905557899111
ヘヴィ,0.2044243339039746
アレンジ,0.32661614441486686
効果,0.6468493105598008
大変,1.431889438633537
安価,0.4014750396405987
スピード,0.4861047240036939
ライト,0.30502195997395865
本気,0.08925232333895877
一つ,0.6875418634839993
タイプ,0.35525451478568093
強制,-0.24636546066983836
簡単,-0.3517614272535011
独特,0.8895616129071741
対応,-0.4936779491725583
所有,0.11595489920112255
可能,0.3595675507684895
安心,0.7702413241134315
問題,0.4410663952853866
あたり,0.19165360553289532
ハズレ,0.04109954143667415
幼い,0.518373509578216
記憶,0.2825664616635728
メッセージ,0.0517833675436647
宇宙,0.2652999050391206
最初,0.40630401471293437
希望,0.10799075660124105
人生,0.8647561182472697
いくら,-0.06982549313825691
一流,0.3328396850162999
of,0.7222489159696895
濃い,-0.022086890098398138
ミドル,-0.18841322041271838
テンポ,0.023702610982849495
スロー,-0.05617024968280743
リフ,0.4354491437419774
メロディ,0.3953694855357683
in,0.4310780777418541
my,0.24623610389551417
ジョン,0.20172675158975314
ソロ,0.06678394913465753
アップ,0.4042102260118891
ハード,0.2078550398170728
抜粋,-0.38874190845142476
期待,-1.650533402582129
結成,-0.29897235456234617
路線,-0.8274248786818256
バンド,0.38267564797985876
イメージ,0.07181055755446984
楽曲,0.5937593137582576
そのもの,0.045039381972553034
つまらない,-1.6185628239588885
ブルース,0.311622348848912
場合,-0.10462922419661472
事前,0.017846975773067996
必要,-0.2873081465902472
言葉,0.6873410416455025
否定,0.06076787850561387
スタイル,-0.13207527235697175
曲調,-0.5061347764423858
音楽,1.6118841637451502
回帰,-0.2883144263451791
少ない,0.21130886247748742
ただ,-0.5796010152908636
魔法,0.034385560991828094
現代,0.0884432297589984
感じ,0.746764365895232
女の子,0.3227508974555876
プラス,-0.06885350125376288
かなり,0.6017402840392604
勇気,0.3100248282132351
楽しい,0.8411505439867817
エンディング,-0.2965686484157584
最後,0.13357579464908334
おすすめ,0.7364632715992111
素敵,0.6930751568585279
家族,0.10885223717172483
仲間,0.08222039923635115
意識,0.6421759517115135
綺麗,0.01160948692774961
迫力,0.7256200884242726
すごい,0.9677731254605945
単純,0.13505381377026332
キャラクター,-0.44067614674197264
デザイン,-0.04872529388807334
疑問,-0.8800272293682807
リマ,0.10851412366244934
スター,-0.19945219864964076
非常,1.2176776856457532
普通,-0.19278791875632076
再生,-0.6555816305038962
アコースティック,0.13626482075993998
静か,0.4166745772092391
動物,0.5279553205277179
タッチ,0.2734573179270572
真剣,0.05975887306716554
友人,0.16123440332789055
テクニック,0.1425970038492659
うまい,-0.11700191925267349
出来,0.17830172643301148
凄い,0.02576828982401385
苦手,0.2578265469378576
生活,-0.005588289894732594
主人公,-0.7162014108633
情熱,0.37743177937232264
過程,0.5355230941875437
見事,0.8140041736559831
演技,0.05866236624339708
馬鹿,0.04599138124388151
演出,0.02612679401307366
人々,-0.2329134412122482
ヒロイン,-0.08313473021491449
勝負,0.03324170129732313
象徴,0.2419516814720259
葛藤,0.3017166415399407
観客,-0.08624321519669578
アマゾン,-0.9121873413356784
以来,0.43009805060615186
弱い,-0.20862377556612025
喜び,0.24206588009600946
友達,-0.1249191729036061
無駄,-0.7289363190545901
本物,0.27713962544972864
見た目,0.7074291224777284
証明,0.005984484747420453
接続,0.15422639971922283
最悪,-1.3487677619690022
記念,0.020727019278335146
コンサート,0.21295969480751453
舞台,0.302126944404957
役者,-0.1606748187193131
衣装,0.3600854718416111
リアル,0.25607652337685677
ジャック,0.13020883456760618
マン,0.022724920877361894
アン,0.07886861168181537
ハサウェイ,0.19423392417888363
ラッセル,0.27130573533063274
クロウ,-0.11776536767501958
豪華,0.6142232035532116
共演,0.07152003579096408
ミュージカル,0.5626532138464854
吹き替え,-1.1799965033912994
常識,0.18477537064147426
最近,0.19965378213298515
完璧,0.44091545645589114
例外,0.3826240559748848
是非,0.9667622485348215
ご覧,0.35092950709617193
画像,-0.42982658890874514
文句,0.1879381634144771
酷い,-1.1566119239681576
レンタル,-1.0767320613547697
ものすごい,-0.018040624476793905
明るい,0.4869246452665929
ノリ,0.0668175985666459
久しぶり,0.7641873104526709
満足,1.4973475560664196
残念,-1.853930020808821
奥深い,0.23638221850275326
場面,0.12771563182541168
きっかけ,0.2961504584504374
ファン,0.4129674257207724
ホント,0.35056238283415825
イイ,0.1786867510059
体験,0.026474817033299035
きれい,-0.07039431869359178
事故,0.38017259918734003
状態,-0.8772457598010304
能力,-0.24422848616671033
救い,-0.33573693114126585
元気,0.8362667563013155
この世,0.05461001365820546
出来事,-0.22680899929089213
範囲,0.06396456890166705
観点,0.14070818098166155
dvd,0.5489150138501706
苦労,-0.08942645028687107
工夫,-0.024015207495626495
cg,0.4372335903508261
プロ,-0.1688982281003813
声優,-1.2833428874495478
字幕,0.020493946765105627
待望,0.3337112143607663
発売,0.13221264351915843
マイク,0.03629398645183379
主演,0.5134879652785884
とんでも,0.26292255656953967
オープニング,0.013423742698575394
出演,0.06392839282669771
パロディ,-0.09951472534785138
cd,0.755891987948191
発表,0.2609217397249848
やすい,1.2143280471341624
想像,0.12895757013581566
小さい,0.00202279903017491
低い,-0.43042447031531367
機能,0.4964209368051366
設定,-0.844217833305334
使用,0.19172390549206644
程度,-0.5651444892718201
利用,0.3019636923296785
日本語,0.04514298690802775
薄い,-0.6487065530949423
結局,-1.3405380282253592
人物,-0.11109330640074935
全て,0.24104240861681625
実写,0.09017812644088379
駄作,-1.2864308299373468
間違い,0.5981494214807153
アニメ,0.03171638850190174
最大,-0.22664635234588526
安っぽい,-0.42568293522174006
ハル,-0.5536907050635272
ベリー,-0.5536907050635272
アメリカ,-0.06008825124909045
コンピューター,0.3598580224587307
大統領,0.542507147195148
お互い,0.29479934907901784
戦争,-0.38381525075266193
電話,-0.17766060146380713
混乱,-0.028175785498340333
劇的,0.3613787445731545
詳しい,-0.031061191522617496
時代,0.7065277237720676
批判,0.08158171815055103
感心,0.22844129940650063
かっこよい,0.589003182126273
成立,0.16644050725247292
悲しい,-0.2836521887791813
結末,-0.3733548447535616
機械,-0.2360492427852898
システム,-0.12606614940479885
コピー,-0.34739637450579963
不要,-0.05534288595473975
半年,-0.25670630285619933
廉価,-0.5925706577957575
特典,0.034700331282787156
ディスク,-0.22995768695353752
オフ,-0.49275207005165306
ブルー,-0.4835863855555547
レイ,-0.5220447120736982
収録,1.2180437995692872
吹替え,-0.6349745097654301
放映,-0.20103885641932145
自体,-0.5293747447552104
ok,0.006109254718630949
まとも,-0.48947057944343697
購入,0.6162868615678174
世間,-0.16604242642066033
宗教,0.22155363437541004
私的,0.16350053706657589
ストレス,-0.31400672004918034
バッテリー,-0.17835710965667165
処理,-0.010752360456489876
向上,0.4283835016578943
管理,0.1383247228351669
アプリ,-0.5626337318150824
経過,-0.04411579350758314
便利,0.416648017508299
有料,-0.11157546225279955
環境,-0.3686447608183429
中学,0.041865036836914775
ジャズ,-0.009159182364932602
残り,0.36032964710401266
クラプトン,0.20400871251519567
ギター,0.7549991293091364
要因,-0.08096874397213324
若い,0.8042342219863172
キング,0.03276129935229747
しょぼい,-0.44072573732177195
下手,-0.48471269883518053
スタジオ,-0.11466035812422114
録音,-0.025617027547555384
原点,-0.37778018693379656
主義,0.01711135530860078
トップ,0.47213633602968896
ギタリスト,0.1462646624840658
たくさん,0.1994450474997584
傑作,1.2836115596366366
発生,-0.11918030242574111
長い,-0.6043601304046993
結論,-0.12322037613053799
要素,-0.4342208758890021
雰囲気,0.7649893464866213
難しい,0.47049829402852444
ゴミ,-0.0031053956701625513
芸術,-0.2733841748405865
他人,-0.10372499858100578
新しい,-0.3651616433974933
興味深い,0.5184435747074418
お薦め,0.32975850781947896
ピアニスト,0.23768412980666134
ドイツ,0.24071672353442508
直前,-0.03160412440276216
悪夢,0.3624542351491371
残酷,0.7196521944801678
子供,1.508415271482386
刺激,0.21781792940572836
強い,-0.17117170358421543
注意,-0.30222350316975016
自身,0.5290113744650785
圧倒,0.6079691656799056
辛い,-0.016362297381940158
衝撃,0.02735348024826137
恐怖,-0.16786029756423734
政治,0.5482529554205277
はるか,-0.014684468253325979
ひどい,-0.8779208043793181
現実,0.15454190891145161
テイラー,-0.15033023114756
びっくり,0.38368002076003516
活動,-0.06544110372222454
遊び,0.1973477020858517
半分,0.01908761366036089
me,0.6832781280722311
完成,0.8207467712246687
高い,0.44702973819581426
バラード,0.32118645644154736
日本,-0.6829636298578434
ライブ,1.782632562114607
恋愛,0.009178278075923292
後半,-0.510708038218449
部分,0.15531286963382024
一緒,0.3422800899333103
皆さん,0.17216412283863042
昨日,0.1277368707342873
近所,-0.08279807187418632
通常,-0.017297356703663815
パッケージ,-0.5959102455755436
劇場,0.4766019980650684
コレ,-0.2386047076327779
自然,0.21788944155509793
純粋,0.15654317943592683
仕事,0.3968162521610377
反対,-0.26226019355049174
十分,0.2215371898852166
バレ,-0.10820154034579983
流れ,0.647651929619934
素晴らしい,1.1813971203953506
甘い,-0.2412790002153984
ブライアン,0.3340397525846814
深み,0.11040661658944965
大好き,0.8362995279686247
嬉しい,0.6541309261141441
地味,0.3649727656107937
先日,-0.04411889443149495
考え,0.44303750590300833
パフォーマンス,0.11061634233378563
かっこいい,0.09390669371534852
実感,-0.03833102450418758
自殺,0.11978951312715805
全員,0.28547143501862304
演奏,0.8596687135927255
物足りない,0.21364926493502603
愛情,0.10618823814791456
名曲,0.7677926716562528
動画,-0.22412638262347687
サイト,-0.5468108067186662
ロス,-0.19027830308060917
微妙,-0.6478810175791793
終了,-0.908529268361535
if,0.11591211977383796
you,0.7994564304632339
are,0.03454411255684465
to,0.12884775920125977
love,0.7498903660995455
the,1.4446496138934277
series,-0.09932427621684359
people,0.029985730032197466
who,0.28367798536143835
have,0.09058348388185546
and,0.13254970996386012
some,0.19118225688110263
power,0.11839471109744003
by,0.07259407241689612
is,0.3269459596698481
has,-0.01451476732226649
this,0.6257433760513855
ショー,0.2767001802632532
モノ,-0.3228948942384515
恋人,-0.2889079484263344
戦い,0.5600708748598773
中途半端,-1.2601405249091973
見所,0.07195032194426058
使い,0.10630568121697082
操作,0.09138337706256928
英語,0.18947730303469953
スマート,0.13204182255527772
フォン,0.23789489178095333
必須,-0.04432202794588542
作成,-0.08203913753577641
殆ど,0.020949865544562928
動作,0.03803633805471522
エラー,-0.23900835208744436
地球,0.3321361141267875
ドラマ,0.18789215417540386
物語,-0.33230172151759224
原因,-0.14014491568704354
キャスト,-0.18181982037629274
もったいない,-0.0313549176971759
製作,-0.21287951528143523
制作,-0.7976355649544244
興行,-0.061373022187510506
結果,-0.3403728845852569
価格,0.49883391867249244
性能,0.053992072730345946
充分,0.3514982008914395
ライン,0.058216409947149904
重い,0.77140913883682
にくい,-0.4431104498234318
レベル,-0.5457937171518505
加減,0.017791026875166115
観察,0.290003231173356
名作,0.5721268703084047
冒頭,0.267977084534478
様子,0.2247981467100694
不安,0.46720226091719236
っぽい,0.20659286025894005
心配,0.43714089571807413
砂漠,0.20789736258875527
立派,0.1733110098025128
おかしい,-0.553142545930199
生々しい,-0.040720811839337255
痛々しい,-0.2624146820625156
マッチ,0.5117709103291186
王子,0.6282958534404648
壮大,0.04907905482186344
複雑,0.0038929251487163927
新た,0.991932353301338
発見,0.30871882658762206
偉大,-0.1441895924626844
表現,0.6522327958067566
大切,0.30654110631209575
一見,0.21192918639186956
臨場,0.19212266559012672
疾走,0.32426812932553073
くい,0.3650828009386963
グラフィック,0.27430409456111715
シンプル,0.7755251752518407
戦闘,-0.092808384685841
手抜き,-0.33367947040493
視聴,0.21124027169634688
kindle,-0.25225768601012183
fire,-0.19419282864252066
ジャケ,-0.1004497546184438
当時,1.4152697252178572
オリジナル,-0.6173844113235486
怖い,0.048088186918161885
思い出,-0.34078442674113874
セリフ,-0.011350539825390003
テレビ,0.20811186085027208
放送,0.002962271414889509
クオリティ,0.2297328160410306
品質,0.1839313497787334
バージョン,-0.5195747067294064
blu,-0.23062773613112708
お願い,0.019281693284475293
発揮,0.2195660666698133
同様,0.22014533432608127
荒唐無稽,-0.026402417444994046
娯楽,0.0851760731815138
対照,0.19706015126022575
基本,-0.02284420231554897
前半,-0.4183550629220883
バランス,0.012855691293996135
終盤,0.23747378201187314
価値,-0.2726340963295358
リアリティ,-0.1414756572665867
熱い,0.0034261845871986314
俳優,-0.24418147642238683
ブレイク,0.2762413765550098
ウッド,0.21039663021141583
スペシャル,0.3275625641860431
エディション,0.6392146604069587
多数,0.21161736162961509
画質,-0.2876479397000723
音質,-0.10717104060712723
dts,0.36290199900214487
差別,-0.049502147922440114
多く,-0.3194402965532279
歴史,-0.14037761839457488
未来,-0.031202862106488972
ドラマティック,0.030975572892391674
全曲,0.10572520348379014
サントラ,0.5397795050923497
時期,0.5003061219152773
才能,-0.13918364830897578
イン,0.2082274097185625
トロ,-0.11832728887655394
コード,-0.3009824950406655
ジョージ,0.14378731364625566
ポール,0.3663683931601022
セット,0.49675778673836735
it,0.3822712665182844
be,0.44955736173419514
カントリー,0.05057754726774043
ボーカル,-0.07355386129104921
自信,0.14737431654566274
money,0.24512664747626112
sf,-0.013729692836435796
ホラー,-0.16415494477256706
エイリアン,-0.5271804062648974
監督,-0.4557112787690243
キャメロン,0.0770488730686759
流石,-0.015442667574366195
タイタニック,-0.034620139851387434
ターミネーター,-0.2611922297866837
史上,0.5145455417715407
天才,0.07146924642346551
原題,0.141179391525229
通り,0.6538774351957839
複数,0.1873125094949555
以前,0.01602169071280732
予約,-0.18302053014966585
到着,-0.7268957243512466
思い,0.13574650907824148
予定,-0.0827811378958775
ケース,-1.1280287009645815
直接,-0.15663457490561036
業者,-0.28320055442009595
手元,0.3051428067367171
漫画,-0.4013151441979777
爆発,0.32531490471333085
共通,0.014063633451338613
米国,0.07423394614753387
出身,0.22288966363836607
メタル,0.34146569355721446
th,0.49180503591713987
名前,0.07668264149364049
サイケデリック,0.23965921300880802
コンセプト,0.49567442899517183
楽器,-0.055967278253496525
ヴォーカル,0.46386127845531294
キャッチー,-0.0764405106529092
スコット,-0.16411513809661996
参加,0.41443042257140167
ダーク,0.3027390719711822
メロ,0.18558826722239966
苦悩,0.07793055760728494
重厚,0.18781921611541577
王道,0.15665820020710144
唐突,-0.2213656622814161
安定,0.599718861086853
緊張,-0.23741282553208132
圧倒的,0.06317753794550374
情報,0.19665929635402082
ボーナス,0.4342400740448675
トラック,0.09627644624118789
ベタ,-0.19294607057225885
アメリカン,0.26459234929691255
激しい,-0.011656322208055566
精神,0.2106363933095254
グルーヴ,0.3208228879749523
知性,0.09542754043243298
広い,0.2854398014165743
過去,-0.16645441233731612
易い,0.3119876959240114
自在,0.11748838061546589
注目,0.2547695548891526
構成,0.43785758749031417
孤高,0.23648438276230793
楽しみ,0.3248910852262334
余計,-0.019039732366542512
販売,-0.6051636263607768
素直,-0.4213978401184722
納得,-0.4913520733556226
注文,-0.11247613901154044
評判,-0.5297698790154951
話題,-0.2427445264863355
センス,0.08169460146291507
フランス,0.1015063852237039
気分,-0.02867412822382512
予告,-0.43729772525646204
めちゃくちゃ,-0.2317126800407898
最強,0.030671912314146444
ホン,0.08079246865708373
トー,0.06423500862071746
正解,-0.1903750245194408
値段,0.27061035887426976
安い,-0.332501297224226
種類,0.3227765864170856
全部,0.7045063689462969
ポイント,0.1646639255450552
pop,0.23075079607120458
様々,0.04769966612596584
ジブリ,-0.6789486706655015
興奮,-0.19207146478089657
信者,-0.13971587872789876
海外,0.34798711410741584
pc,0.16612362872918
レビュー,-0.6984513876019347
組み合わせ,-0.003968303155506423
完結,-0.027910632834098174
キャラ,-1.0838140225620478
インパクト,-0.07003089867018453
狂気,0.3744248566524381
黒い,0.003777617801451773
驚き,0.2901088957084379
安易,-0.3343258374647165
バットマン,-0.03535570945069475
相手,0.051784621026847624
代わり,-0.07385361468119107
惑星,0.09814433246362918
作り,0.44756367431554944
事情,-0.1300344785323856
豊か,0.17694012684585325
好み,0.34793666960214004
賛否,0.4243143388304248
両論,0.3211458811466125
人類,0.341399653717042
or,-0.1238108084011189
宣伝,0.11336124473375676
レンズ,0.5660048105433517
マイナス,-0.15407687448273416
純正,-0.02668682767388389
撮影,-0.19841049577010728
良好,0.6490712638061796
劣化,-0.2373254144810154
現時点,0.16238083612438337
厚み,0.15357402766646555
今度,-0.336173713748862
メーカー,-0.5630326140693338
途中,-0.09644000160350398
犠牲,0.1383083566040629
カッコイイ,0.2514986997248289
経験,0.34273968842262664
女優,0.08056729741249292
歌唱,0.1630604948876259
関心,-0.08390918079113806
デスク,0.4761151078097501
世代,0.32805185736133663
夢中,0.5533910392788827
その後,-0.5900468607376316
古代,-0.10595052812406983
カラー,0.16023707284812716
軽い,0.16849661564689739
背景,-0.3146529690873974
適当,0.019066352819016374
状況,0.18109450197699054
ヤマト,-0.7638462070985499
すべて,0.5720701346950527
復活,0.3655247575345667
初回,0.06630787991480344
子ども,0.6918245103318874
展開,-0.36107375826905563
主役,0.036319426535754255
配役,-0.28476027686425054
上手い,-0.08571861811807223
あと,-0.3878797569245989
ワーク,0.034617406137283896
平凡,-0.4887244934254927
遠い,-0.26237379923761256
アングル,0.06495221064721703
表情,0.37252225904239866
意見,-0.3271820660066336
イヤ,-0.236118125102669
ray,-0.3478022413676822
選択,0.09807192977920204
今日,0.09741351071342011
スピーカー,0.2753358758268632
アンプ,0.0042591151495667565
オーディオ,0.06736776261572201
素材,-0.2358367434085088
クラブ,0.46982359249827893
ミックス,0.01819669378243062
ipod,-0.004376142633726714
速い,0.3025400881257792
遅い,0.13471764961925697
スリル,0.20114768274679756
ビート,0.4781808574446878
ダンス,0.671940660115031
悪魔,-0.06036739833383078
殺害,-0.08867386126516436
パワー,-0.3068922334030707
アホ,-0.1603882272348982
キン,0.06910317972432474
ノート,0.06045429215842128
